timestamp,right_hand_detected,right_confidence,left_hand_detected,left_confidence,right_center_x,right_center_y,right_center_z,right_wrist_x,right_wrist_y,right_wrist_z,right_thumb_cmc_x,right_thumb_cmc_y,right_thumb_cmc_z,right_thumb_mcp_x,right_thumb_mcp_y,right_thumb_mcp_z,right_thumb_ip_x,right_thumb_ip_y,right_thumb_ip_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_mcp_x,right_index_mcp_y,right_index_mcp_z,right_index_pip_x,right_index_pip_y,right_index_pip_z,right_index_dip_x,right_index_dip_y,right_index_dip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_mcp_x,right_middle_mcp_y,right_middle_mcp_z,right_middle_pip_x,right_middle_pip_y,right_middle_pip_z,right_middle_dip_x,right_middle_dip_y,right_middle_dip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_mcp_x,right_ring_mcp_y,right_ring_mcp_z,right_ring_pip_x,right_ring_pip_y,right_ring_pip_z,right_ring_dip_x,right_ring_dip_y,right_ring_dip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_mcp_x,right_pinky_mcp_y,right_pinky_mcp_z,right_pinky_pip_x,right_pinky_pip_y,right_pinky_pip_z,right_pinky_dip_x,right_pinky_dip_y,right_pinky_dip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z,left_center_x,left_center_y,left_center_z,left_wrist_x,left_wrist_y,left_wrist_z,left_thumb_cmc_x,left_thumb_cmc_y,left_thumb_cmc_z,left_thumb_mcp_x,left_thumb_mcp_y,left_thumb_mcp_z,left_thumb_ip_x,left_thumb_ip_y,left_thumb_ip_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_mcp_x,left_index_mcp_y,left_index_mcp_z,left_index_pip_x,left_index_pip_y,left_index_pip_z,left_index_dip_x,left_index_dip_y,left_index_dip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_mcp_x,left_middle_mcp_y,left_middle_mcp_z,left_middle_pip_x,left_middle_pip_y,left_middle_pip_z,left_middle_dip_x,left_middle_dip_y,left_middle_dip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_mcp_x,left_ring_mcp_y,left_ring_mcp_z,left_ring_pip_x,left_ring_pip_y,left_ring_pip_z,left_ring_dip_x,left_ring_dip_y,left_ring_dip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_mcp_x,left_pinky_mcp_y,left_pinky_mcp_z,left_pinky_pip_x,left_pinky_pip_y,left_pinky_pip_z,left_pinky_dip_x,left_pinky_dip_y,left_pinky_dip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z
2026-05-14T09:59:23.315370,True,0.9853503704071045,False,0.0,0.31297103422028677,0.9096600839069912,-0.015000148086220596,0.28191259503364563,0.9389756321907043,-8.155474517934636e-08,0.291498601436615,0.9140824675559998,0.0010196123039349914,0.3033924698829651,0.8961909413337708,-0.003421091940253973,0.3159615695476532,0.8909518122673035,-0.00885559618473053,0.32411888241767883,0.8953015804290771,-0.013471080921590328,0.3035113215446472,0.8826777338981628,-0.009182941168546677,0.3253640830516815,0.8767103552818298,-0.01695038378238678,0.3238421380519867,0.8876010179519653,-0.02083323709666729,0.3179323673248291,0.8940299153327942,-0.022435355931520462,0.3034496009349823,0.8967728614807129,-0.013766249641776085,0.3267863392829895,0.896155834197998,-0.01939934678375721,0.32344961166381836,0.9045786261558533,-0.019635962322354317,0.3156999945640564,0.9080798029899597,-0.01955926977097988,0.3043649196624756,0.9138381481170654,-0.01814098097383976,0.3237832486629486,0.9169289469718933,-0.02119276486337185,0.3201570510864258,0.9225451350212097,-0.01741138845682144,0.31325942277908325,0.9237192869186401,-0.014989044517278671,0.30557093024253845,0.9318957924842834,-0.022599492222070694,0.3205427825450897,0.9349793791770935,-0.02212299406528473,0.31679368019104004,0.9383378624916077,-0.017534004524350166,0.31100010871887207,0.9385086297988892,-0.014521455392241478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14T09:59:25.074518,True,0.964624285697937,False,0.0,0.09713871138436454,0.6191266363575345,-0.09901657239560704,0.04870935529470444,0.9450809359550476,6.444230393753969e-07,0.1261070817708969,0.9316450953483582,-0.057873450219631195,0.19140499830245972,0.8625550270080566,-0.08378233760595322,0.23543839156627655,0.7954836487770081,-0.10346109420061111,0.2767205834388733,0.7315796613693237,-0.12413707375526428,0.15389299392700195,0.6709017753601074,-0.06134616583585739,0.19022810459136963,0.5717673301696777,-0.09681268036365509,0.2141503393650055,0.5174716114997864,-0.12563493847846985,0.23512746393680573,0.47478342056274414,-0.14734552800655365,0.09558719396591187,0.6490808129310608,-0.057761356234550476,0.10563570261001587,0.5148015022277832,-0.09133248031139374,0.11589150130748749,0.43719881772994995,-0.12400814890861511,0.12457989901304245,0.37654542922973633,-0.1495227962732315,0.037734195590019226,0.6667353510856628,-0.05953086540102959,0.028050541877746582,0.550398588180542,-0.09558328241109848,0.024160638451576233,0.469737708568573,-0.12510745227336884,0.02602134644985199,0.40171173214912415,-0.1466876119375229,-0.017031535506248474,0.7135404348373413,-0.065651535987854,-0.04646405577659607,0.6296167969703674,-0.10207180678844452,-0.05960436165332794,0.5724756717681885,-0.1235521212220192,-0.06642743945121765,0.5185480117797852,-0.13814593851566315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14T09:59:25.200906,True,0.9679073691368103,False,0.0,0.10004889610267821,0.4708724930172875,-0.05693769660254453,0.02137303352355957,0.8532038927078247,1.0334962325941888e-06,0.10899324715137482,0.8095759749412537,-0.039607297629117966,0.1744116246700287,0.72650146484375,-0.058201827108860016,0.2247363179922104,0.6456636190414429,-0.07451531291007996,0.2633543312549591,0.5727857947349548,-0.08949479460716248,0.14811226725578308,0.5414312481880188,-0.015580076724290848,0.19114142656326294,0.4393654465675354,-0.04290591925382614,0.22187435626983643,0.3674294054508209,-0.07068958133459091,0.24880769848823547,0.3033541142940521,-0.09107568860054016,0.09224750101566315,0.5110680460929871,-0.017757967114448547,0.10796421766281128,0.39206159114837646,-0.039933547377586365,0.12448994070291519,0.3077702522277832,-0.06691768765449524,0.14046819508075714,0.2367856502532959,-0.08656017482280731,0.03636050224304199,0.5128782987594604,-0.026449885219335556,0.03529706597328186,0.40128257870674133,-0.051713574677705765,0.04573271796107292,0.31597787141799927,-0.07419482618570328,0.05836518481373787,0.241213858127594,-0.08912051469087601,-0.017905496060848236,0.5479833483695984,-0.03922540321946144,-0.03666914999485016,0.45339226722717285,-0.06416019052267075,-0.04364478588104248,0.38617923855781555,-0.07581371814012527,-0.044483378529548645,0.3224183917045593,-0.08177467435598373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14T09:59:25.328109,True,0.9767976999282837,False,0.0,0.09100073682410377,0.44572046115284875,-0.0802783817511757,0.02386236935853958,0.8269504308700562,9.713370445751934e-07,0.10628774762153625,0.7942887544631958,-0.04203194007277489,0.17707276344299316,0.7099706530570984,-0.06337898969650269,0.23459799587726593,0.6308887600898743,-0.08136220276355743,0.2603699564933777,0.5535061359405518,-0.09802164882421494,0.14621876180171967,0.5290566682815552,-0.04000380262732506,0.1925855129957199,0.41523465514183044,-0.07342762500047684,0.22491541504859924,0.35273438692092896,-0.09893520921468735,0.2532433867454529,0.29916709661483765,-0.11564727127552032,0.08708187192678452,0.49527010321617126,-0.042819611728191376,0.11098051071166992,0.3509802520275116,-0.0722419023513794,0.13324466347694397,0.2589876055717468,-0.09674229472875595,0.1504061073064804,0.1862945854663849,-0.11359196901321411,0.028440073132514954,0.499709814786911,-0.05173623189330101,0.0061742812395095825,0.3688233494758606,-0.08280562609434128,-0.0027186572551727295,0.2799406051635742,-0.10728855431079865,-0.00526786595582962,0.2077120542526245,-0.12323042750358582,-0.026702314615249634,0.5350925326347351,-0.06454648822546005,-0.0499604195356369,0.42668086290359497,-0.0919819101691246,-0.06604771316051483,0.3545162081718445,-0.10773245990276337,-0.0737689733505249,0.28432416915893555,-0.11832082271575928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-14T09:59:25.453112,True,0.9597189426422119,True,0.8774635195732117,0.090811268559524,0.42851829528808594,-0.08398638998252073,0.01100350171327591,0.8002529144287109,9.397127200827526e-07,0.09599770605564117,0.7719935178756714,-0.040712662041187286,0.1680319607257843,0.6956183910369873,-0.06272126734256744,0.22361929714679718,0.6185319423675537,-0.08166494965553284,0.2559777498245239,0.5443748831748962,-0.09958525002002716,0.14283819496631622,0.5095459818840027,-0.044077008962631226,0.1950758695602417,0.3978896737098694,-0.07959644496440887,0.22766993939876556,0.3346542716026306,-0.10536570847034454,0.25409525632858276,0.28102388978004456,-0.12251369655132294,0.08488418161869049,0.47247615456581116,-0.04771678149700165,0.11818262934684753,0.32878047227859497,-0.08024714887142181,0.14216479659080505,0.23917603492736816,-0.10511370748281479,0.15777209401130676,0.16419768333435059,-0.12172374874353409,0.025487244129180908,0.47780105471611023,-0.05656176432967186,0.009855598211288452,0.34682369232177734,-0.08910772204399109,0.0028412267565727234,0.26035407185554504,-0.11121565103530884,0.0010916218161582947,0.18767762184143066,-0.12505526840686798,-0.03184933960437775,0.5145748853683472,-0.06890300661325455,-0.053028225898742676,0.4131055176258087,-0.09636439383029938,-0.06183402240276337,0.3502967655658722,-0.1089792251586914,-0.06284064054489136,0.28973478078842163,-0.1164897233247757,0.7611194025902521,0.3456846014374778,-0.07810135222769213,0.8693252801895142,0.819683849811554,-4.063867038439639e-07,0.7675527334213257,0.7540655732154846,-0.035357311367988586,0.6853032112121582,0.6238505244255066,-0.05378594622015953,0.6397249102592468,0.5123326778411865,-0.07410408556461334,0.6085284352302551,0.4167705178260803,-0.09562509506940842,0.7299421429634094,0.4497966766357422,-0.01998731680214405,0.6643971800804138,0.3154675364494324,-0.05624546855688095,0.6229397654533386,0.23089192807674408,-0.08948957920074463,0.5893800258636475,0.153789222240448,-0.11530013382434845,0.7936059832572937,0.4181003272533417,-0.03066999651491642,0.7319873571395874,0.2550123333930969,-0.06393522769212723,0.6892880201339722,0.1602650284767151,-0.0951211228966713,0.6525681018829346,0.08078926801681519,-0.1196073368191719,0.8610033392906189,0.42378976941108704,-0.048501256853342056,0.8285090923309326,0.25627970695495605,-0.08470118045806885,0.8008947968482971,0.15217027068138123,-0.11237914860248566,0.7759363055229187,0.06089624762535095,-0.13152766227722168,0.9328386783599854,0.46087566018104553,-0.06982352584600449,0.9225870966911316,0.32513415813446045,-0.10036536306142807,0.9141272902488708,0.2370094656944275,-0.11603882908821106,0.9030677080154419,0.15240588784217834,-0.12756240367889404
2026-05-14T09:59:25.544708,True,0.9571710228919983,True,0.9637224078178406,0.08660289450060754,0.4024517479397002,-0.06842562104838548,-0.0014440640807151794,0.7745809555053711,8.324074087795452e-07,0.08211397379636765,0.7521435022354126,-0.03837815299630165,0.15358105301856995,0.6748669743537903,-0.05697724223136902,0.20987778902053833,0.5959795713424683,-0.07335718721151352,0.2424704134464264,0.5243237018585205,-0.08824341744184494,0.1302659809589386,0.4920092523097992,-0.030609313398599625,0.1827709972858429,0.3831981420516968,-0.06147877499461174,0.21439772844314575,0.3195733428001404,-0.08545387536287308,0.23943057656288147,0.2634052038192749,-0.10119777917861938,0.0779322013258934,0.45348164439201355,-0.033312082290649414,0.10948888957500458,0.30966854095458984,-0.06034940481185913,0.13227100670337677,0.21889564394950867,-0.08302083611488342,0.14831872284412384,0.14324995875358582,-0.09863398969173431,0.02430419996380806,0.45118770003318787,-0.041965655982494354,0.015392445027828217,0.3214394450187683,-0.06938930600881577,0.010313257575035095,0.23844555020332336,-0.08991644531488419,0.008770816028118134,0.16948199272155762,-0.10322567075490952,-0.029197365045547485,0.4759652614593506,-0.05456584319472313,-0.04067244380712509,0.36749327182769775,-0.07793042063713074,-0.046274639666080475,0.295251727104187,-0.09033608436584473,-0.04545075446367264,0.22684532403945923,-0.09859739243984222,0.7459580926668077,0.34538106620311737,-0.06174272730228751,0.8731926083564758,0.8015731573104858,5.4688985784423494e-08,0.7683760523796082,0.7423327565193176,-0.026451878249645233,0.6778390407562256,0.6224725246429443,-0.038409676402807236,0.6286459565162659,0.5185157656669617,-0.05086208134889603,0.5984746813774109,0.42404669523239136,-0.0621524378657341,0.7202717065811157,0.4458046555519104,-0.009765421971678734,0.6529017686843872,0.31750813126564026,-0.03939713537693024,0.609405517578125,0.2422313541173935,-0.06547176092863083,0.5748851299285889,0.174718976020813,-0.08585143089294434,0.7780352234840393,0.41049617528915405,-0.022468524053692818,0.7134302258491516,0.25796031951904297,-0.04865507408976555,0.6728388667106628,0.16695383191108704,-0.07447625696659088,0.6386109590530396,0.08968576788902283,-0.0941421315073967,0.8432450294494629,0.4101450741291046,-0.041318703442811966,0.8012458086013794,0.25567567348480225,-0.07108703255653381,0.776378870010376,0.15644672513008118,-0.09249622374773026,0.7527729868888855,0.06739073991775513,-0.10821893811225891,0.9161475896835327,0.4383505880832672,-0.06301828473806381,0.9025430679321289,0.31768083572387695,-0.08980588614940643,0.8902965784072876,0.23511773347854614,-0.10190001875162125,0.8755822777748108,0.15789490938186646,-0.11064843088388443
2026-05-14T09:59:25.655047,True,0.9762349724769592,True,0.9611636400222778,0.07897573177303586,0.4111868767511277,-0.06790501180749754,-0.003465518355369568,0.7814295887947083,7.506689030378766e-07,0.08084884285926819,0.7555785179138184,-0.040154166519641876,0.15341892838478088,0.6795922517776489,-0.058281488716602325,0.2078876942396164,0.604023277759552,-0.0738840326666832,0.23217998445034027,0.5338175892829895,-0.08842629939317703,0.12507708370685577,0.49493294954299927,-0.030624235048890114,0.17542347311973572,0.38750794529914856,-0.060025978833436966,0.2066471129655838,0.32548144459724426,-0.08433501422405243,0.23275770246982574,0.2689793109893799,-0.10103923827409744,0.07038935273885727,0.4608294367790222,-0.03234994038939476,0.09992771595716476,0.31867119669914246,-0.05807500705122948,0.12227970361709595,0.23162910342216492,-0.08141349256038666,0.1383010894060135,0.15932205319404602,-0.09787587821483612,0.014975294470787048,0.4624955952167511,-0.04002717137336731,0.008009523153305054,0.33219659328460693,-0.06685792654752731,0.009199000895023346,0.24289172887802124,-0.08972100913524628,0.01194220781326294,0.168841153383255,-0.1050199419260025,-0.040026381611824036,0.49206244945526123,-0.05172344669699669,-0.056263744831085205,0.3846471309661865,-0.07605434209108353,-0.06449121236801147,0.3100403845310211,-0.09029073268175125,-0.06652748584747314,0.23995471000671387,-0.09982665628194809,0.7405885372843061,0.3662024239699046,-0.06752677071988801,0.8714202642440796,0.820637047290802,1.3951803623513115e-07,0.7666540741920471,0.7615842819213867,-0.02931791916489601,0.676522970199585,0.6435544490814209,-0.04343973100185394,0.6256142258644104,0.5400604605674744,-0.05743223428726196,0.5870712399482727,0.44635316729545593,-0.07028687000274658,0.7155899405479431,0.46444734930992126,-0.01485403347760439,0.6454131007194519,0.33310240507125854,-0.045902639627456665,0.6004469394683838,0.25632670521736145,-0.07200414687395096,0.5640095472335815,0.18838950991630554,-0.09214672446250916,0.7731202840805054,0.43169549107551575,-0.027239562943577766,0.7067683935165405,0.27898651361465454,-0.05621550232172012,0.6659680604934692,0.18748611211776733,-0.08288361877202988,0.6311625838279724,0.10884174704551697,-0.10237806290388107,0.8381573557853699,0.4334844648838043,-0.045847661793231964,0.7967435121536255,0.27937543392181396,-0.07862801849842072,0.7717005014419556,0.18237733840942383,-0.09958690404891968,0.7463105916976929,0.09565168619155884,-0.11417683213949203,0.9114466309547424,0.461527019739151,-0.06738937646150589,0.8983733654022217,0.3383942246437073,-0.09598038345575333,0.8872145414352417,0.257002592086792,-0.10732720047235489,0.8726511597633362,0.1809729039669037,-0.11502490192651749
2026-05-14T09:59:25.764203,True,0.9607394337654114,True,0.9476537108421326,0.07415926491930372,0.40994017890521456,-0.0742770197744075,0.0018092691898345947,0.7740018963813782,8.115815148812544e-07,0.08001987636089325,0.7490262389183044,-0.04283661022782326,0.1502293348312378,0.6737880706787109,-0.06309611350297928,0.2019824981689453,0.5972999334335327,-0.08008012175559998,0.22863581776618958,0.5269006490707397,-0.09593487530946732,0.12077847123146057,0.4910101890563965,-0.039126794785261154,0.1735079437494278,0.3823947310447693,-0.07103683799505234,0.20432479679584503,0.3185630142688751,-0.09558345377445221,0.2298525720834732,0.2625477910041809,-0.11183936893939972,0.06603436917066574,0.4566120505332947,-0.03951194882392883,0.09538484364748001,0.3142576813697815,-0.06651153415441513,0.1178143322467804,0.22373256087303162,-0.08941314369440079,0.1340842992067337,0.14968028664588928,-0.10540453344583511,0.012114644050598145,0.45966091752052307,-0.04561718553304672,0.0019151419401168823,0.33195143938064575,-0.0722188875079155,-0.00031838566064834595,0.24473324418067932,-0.0952213928103447,0.00026792287826538086,0.17383864521980286,-0.11078944802284241,-0.0399341881275177,0.4914044439792633,-0.05589570477604866,-0.06344100832939148,0.39341461658477783,-0.0800752118229866,-0.07606425881385803,0.3274778127670288,-0.09492198377847672,-0.08165372908115387,0.2664475440979004,-0.10470307618379593,0.7391342691012791,0.36533707806042265,-0.06425983374641998,0.8671240210533142,0.8181024789810181,1.9182155597263773e-07,0.7633850574493408,0.758806049823761,-0.027040017768740654,0.6756687164306641,0.6409111022949219,-0.03903985396027565,0.6257398128509521,0.5396310687065125,-0.05148915573954582,0.5858423709869385,0.451466828584671,-0.06307964771986008,0.7110999822616577,0.4677615463733673,-0.011700323782861233,0.6410531997680664,0.33751869201660156,-0.04178836569190025,0.5989171266555786,0.26054802536964417,-0.06701549887657166,0.5655775666236877,0.19033604860305786,-0.08657171577215195,0.7699623703956604,0.4321143627166748,-0.02483764849603176,0.7054426074028015,0.27921628952026367,-0.05258012190461159,0.6662258505821228,0.18643340468406677,-0.07859297841787338,0.6333726644515991,0.10604134202003479,-0.09772627800703049,0.8363120555877686,0.431751012802124,-0.04409816116094589,0.793788492679596,0.2767665386199951,-0.07592450082302094,0.7697926163673401,0.17924237251281738,-0.09630879759788513,0.7466952800750732,0.09080067276954651,-0.11055799573659897,0.9099918603897095,0.45870786905288696,-0.0661817342042923,0.8962878584861755,0.3367609977722168,-0.09489963948726654,0.8861863613128662,0.25388824939727783,-0.1062399297952652,0.8733537793159485,0.17527368664741516,-0.11378433555364609
2026-05-14T09:59:25.880396,True,0.9696202874183655,True,0.9565593600273132,0.09833753055759839,0.41872964302698773,-0.0742950832232677,-0.002610936760902405,0.7823681831359863,5.125421580487455e-07,0.07587491720914841,0.763776421546936,-0.03923642262816429,0.15219071507453918,0.6865999698638916,-0.05819321423768997,0.21130754053592682,0.6110007762908936,-0.07519932091236115,0.23580293357372284,0.5387692451477051,-0.09141077101230621,0.13829421997070312,0.5115218162536621,-0.02893299236893654,0.18362802267074585,0.4077000319957733,-0.06568910926580429,0.20977050065994263,0.36581531167030334,-0.09676269441843033,0.22881671786308289,0.33886003494262695,-0.11656086891889572,0.08815787732601166,0.46990254521369934,-0.03278376907110214,0.12341564893722534,0.3365343511104584,-0.062295570969581604,0.14809200167655945,0.2574441730976105,-0.09001734107732773,0.1680944412946701,0.19133666157722473,-0.1099235862493515,0.03403041884303093,0.4625672698020935,-0.043702784925699234,0.04694390296936035,0.32605838775634766,-0.07469464093446732,0.06194261461496353,0.2317485511302948,-0.10135847330093384,0.07960905879735947,0.15093261003494263,-0.11957305669784546,-0.02414475381374359,0.48268455266952515,-0.058310508728027344,-0.03328316658735275,0.37041378021240234,-0.0847703069448471,-0.03409917652606964,0.29130372405052185,-0.09996994584798813,-0.026745356619358063,0.21598410606384277,-0.11081188172101974,0.7309012185959589,0.38923990442639306,-0.06668495317659187,0.8627113103866577,0.8395313620567322,1.8402845114451338e-07,0.7557228207588196,0.7841882705688477,-0.028420696035027504,0.6648440361022949,0.665550947189331,-0.04123397916555405,0.6151936054229736,0.5582951307296753,-0.05364588648080826,0.5786670446395874,0.4649597406387329,-0.06511236727237701,0.7028815150260925,0.4902028441429138,-0.0162531565874815,0.6339527368545532,0.3547154366970062,-0.04544607177376747,0.5922617316246033,0.27539175748825073,-0.06979551166296005,0.5579608678817749,0.2059665322303772,-0.08877670019865036,0.761336624622345,0.45771247148513794,-0.028303178027272224,0.6986957788467407,0.3034200072288513,-0.05629320442676544,0.6594780683517456,0.21047765016555786,-0.08167257905006409,0.6253028512001038,0.13189920783042908,-0.10012195259332657,0.8265424966812134,0.45986437797546387,-0.04620622098445892,0.7851744294166565,0.3038966655731201,-0.07839839160442352,0.761273205280304,0.20569103956222534,-0.09937357157468796,0.7371078133583069,0.11849859356880188,-0.11406472325325012,0.8992782235145569,0.48827415704727173,-0.06681974977254868,0.8881150484085083,0.3662746250629425,-0.09589945524930954,0.8777034282684326,0.28361546993255615,-0.10813197493553162,0.864721953868866,0.2056117057800293,-0.11641483008861542
2026-05-14T09:59:25.985763,True,0.9787454605102539,True,0.9644693732261658,0.0926965597484793,0.42715438632738023,-0.07497526016655479,0.023129306733608246,0.792484700679779,8.337867143382027e-07,0.10253787785768509,0.7677423357963562,-0.04026706516742706,0.17374490201473236,0.6912052631378174,-0.058458153158426285,0.22892558574676514,0.6155581474304199,-0.07414429634809494,0.2527819573879242,0.5414048433303833,-0.08878341317176819,0.14299018681049347,0.5026284456253052,-0.0389779694378376,0.1921631097793579,0.38981735706329346,-0.0697096660733223,0.22313320636749268,0.327859103679657,-0.09270379692316055,0.2494215965270996,0.27238887548446655,-0.10843010991811752,0.08581798523664474,0.47035184502601624,-0.04094545170664787,0.11564968526363373,0.3320217728614807,-0.06905924528837204,0.14232026040554047,0.24551281332969666,-0.09227095544338226,0.1610623449087143,0.17180633544921875,-0.10846900939941406,0.02983015403151512,0.47718706727027893,-0.048204757273197174,0.0123940110206604,0.34901338815689087,-0.07671742141246796,0.004756756126880646,0.26181289553642273,-0.09952738136053085,0.0008518844842910767,0.1884271800518036,-0.11452548205852509,-0.021045565605163574,0.5145004391670227,-0.059273861348629,-0.0474003329873085,0.41573983430862427,-0.08488845080137253,-0.06056227535009384,0.35191190242767334,-0.0997559130191803,-0.06587488204240799,0.29086756706237793,-0.10936889797449112,0.7248208494413466,0.3912345554147448,-0.06512170504064957,0.8525857925415039,0.8450655937194824,2.473601341534959e-07,0.7479154467582703,0.7852010726928711,-0.028209980577230453,0.6605321764945984,0.6625217795372009,-0.04078838229179382,0.6105386018753052,0.5567185878753662,-0.05330846086144447,0.5690035223960876,0.4655459225177765,-0.06465621292591095,0.6962880492210388,0.4915441572666168,-0.014163521118462086,0.6286554932594299,0.35473883152008057,-0.044621895998716354,0.5905450582504272,0.2766232490539551,-0.0696655884385109,0.5599154829978943,0.20513546466827393,-0.08888047933578491,0.754505455493927,0.4594302475452423,-0.026443155482411385,0.6937190890312195,0.30682820081710815,-0.054369568824768066,0.6569386124610901,0.2157990038394928,-0.07930437475442886,0.6248650550842285,0.13669967651367188,-0.09748637676239014,0.8192408084869385,0.4610845446586609,-0.04498384892940521,0.7789743542671204,0.30751755833625793,-0.07660122215747833,0.7574798464775085,0.2108657956123352,-0.09546509385108948,0.7356341481208801,0.12430685758590698,-0.10856254398822784,0.8912186026573181,0.4886001646518707,-0.0665515661239624,0.87603360414505,0.3669886589050293,-0.09505392611026764,0.8651682734489441,0.2853509187698364,-0.10574087500572205,0.8514803647994995,0.20935937762260437,-0.1126989796757698
